SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL,CATALOG_PDF
544-40,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,544 Style,,,,,,,,,,,,,,,,,,,,,,,,,27,22,18,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/544-HD-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/544-HD-leather-ottoman.jpg,,,,,,,,,,,,,,Ottoman,,Width: 31; Depth: 41; Height: 42; Inside Width: 23; Seat Height: 20; Seat Depth: 21; Arm Height: 24,"BACK STYLE:,Semi-attached inside back,NAILHEAD:,Small size (size/configuration shown standard),Rubbed Bronze shown (see samples for color selection),DESIGN NOTE:,Ottoman is standard with casters,Ottoman back curves inward to accommodate the outward curve of the chair front,Due to the curved arm design, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=544&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/544.pdf
549-56,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,549 Style,,,,,,,,,,,,,,,,,,,,,,,,,30,35,35,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/549-HD-leather-chair.jpg,,,,,,,,,,,,,,,Swivel Chair,,Width: 30; Depth: 35; Height: 35; Inside Width: 21; Seat Height: 20; Seat Depth: 21; Arm Height: 26,"BACK STYLE:,Pullover inside back,DESIGN NOTE:,Due to the curved design of the outside back and profile, stripes and plaids,cannot be fully matched. The 549 ottoman is standard with casters.,For a similar sofa group, see the 248 style,",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=549&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/549.pdf
549-58,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,549 Style,,,,,,,,,,,,,,,,,,,,,,,,,30,35,35,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/549-HD-leather-chair.jpg,,,,,,,,,,,,,,,Swivel Glider Chair,,Width: 30; Depth: 35; Height: 35; Inside Width: 21; Seat Height: 20; Seat Depth: 21; Arm Height: 26,"BACK STYLE:,Pullover inside back,DESIGN NOTE:,Due to the curved design of the outside back and profile, stripes and plaids,cannot be fully matched. The 549 ottoman is standard with casters.,For a similar sofa group, see the 248 style,",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=549&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/549.pdf
549-40,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,549 Style,,,,,,,,,,,,,,,,,,,,,,,,,26,21,18,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/549-HD-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/549-HD-leather-ottoman.jpg,,,,,,,,,,,,,,Ottoman,,Width: 30; Depth: 35; Height: 35; Inside Width: 21; Seat Height: 20; Seat Depth: 21; Arm Height: 26,"BACK STYLE:,Pullover inside back,DESIGN NOTE:,Due to the curved design of the outside back and profile, stripes and plaids,cannot be fully matched. The 549 ottoman is standard with casters.,For a similar sofa group, see the 248 style,",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=549&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/549.pdf
550-56,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,550 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,38,35,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/550-HD-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/550-HD-fabric-chair.jpg ,,,,,,,,,,,,,,Swivel Chair (not shown),,Width: 32; Depth: 38; Height: 35; Inside Width: 22; Seat Height: 20; Seat Depth: 22; Arm Height: 24,"BACK STYLE:,Pullover inside back,NAILHEAD:,Small size (size/configuration shown standard),Rubbed Bronze shown (see samples for color selection),DESIGN NOTES:,Ottoman is standard with casters,",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=550&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/550.pdf
550-58,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,550 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,38,35,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/550-HD-leather-chair.jpg,,,,,,,,,,,,,,,Swivel Glider Chair,,Width: 32; Depth: 38; Height: 35; Inside Width: 22; Seat Height: 20; Seat Depth: 22; Arm Height: 24,"BACK STYLE:,Pullover inside back,NAILHEAD:,Small size (size/configuration shown standard),Rubbed Bronze shown (see samples for color selection),DESIGN NOTES:,Ottoman is standard with casters,",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=550&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/550.pdf
550-40,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,550 Style,,,,,,,,,,,,,,,,,,,,,,,,,28,22,17,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/550-HD-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/550-HD-leather-ottoman.jpg,,,,,,,,,,,,,,Ottoman,,Width: 32; Depth: 38; Height: 35; Inside Width: 22; Seat Height: 20; Seat Depth: 22; Arm Height: 24,"BACK STYLE:,Pullover inside back,NAILHEAD:,Small size (size/configuration shown standard),Rubbed Bronze shown (see samples for color selection),DESIGN NOTES:,Ottoman is standard with casters,",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=550&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/550.pdf
552-30,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,552 Style,,,,,,,,,,,,,,,,,,,,,,,,,29,32,36,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/552-HD-leather-chair.jpg,,,,,,,,,,,,,,,Chair,,Width: 29; Depth: 32; Height: 36; Inside Width: 20; Seat Height: 20; Seat Depth: 20; Arm Height: 24,"BACK STYLE:,Pullover inside back with buttons,LEGS:,Built-in tapered legs (non-removable),WOOD FINISH:,Weathered (see samples for options),NAILHEAD:,Small size (size/configuration shown standard),Brushed Nickel shown (see samples for color selection),DESIGN NOTE:,Due to the curved back design with buttons, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=552&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/552.pdf
554-36,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,554 Style,,,,,,,,,,,,,,,,,,,,,,,,,25,34,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/554-HD-leather-chair.jpg,,,,,,,,,,,,,,,Armless Chair,,Width: 25; Depth: 34; Height: 38; Inside Width: 25; Seat Height: 19; Seat Depth: 21,"BACK STYLE:,Pullover inside back,LEGS:,Built-in tapered legs (non-removable),WOOD FINISH:,Shagbark (see samples for options),NAILHEAD:,Small size (size/configuration shown standard),Antique Brass shown (see samples for color selection),DESIGN NOTE:,Due to the tapered seat design, plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=554&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/554.pdf
558-56,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,558 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,39,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swivel Chair,,Width: 34; Depth: 39; Height: 36; Inside Width: 22; Seat Height: 20; Seat Depth: 21; Arm Height: 25,"BACK STYLE:,Loose pillow inside back,DESIGN NOTES:,Ottoman is standard with casters.,Due to the curved nature of the 558, stripes and plaids cannot be fully matched.,The 558 style is standard with a foam seat core and fiber loose pillow back. A feather down seat and,back option is available for an upcharge.,",,,,,Limited,https://smithbrothersfurniture.com/style-details/?sid=558&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/558.pdf
558-58,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,558 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,39,36,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/558-HD-fabric-chair.jpg ,,,,,,,,,,,,,,,Swivel Glider Chair (shown),,Width: 34; Depth: 39; Height: 36; Inside Width: 22; Seat Height: 20; Seat Depth: 21; Arm Height: 25,"BACK STYLE:,Loose pillow inside back,DESIGN NOTES:,Ottoman is standard with casters.,Due to the curved nature of the 558, stripes and plaids cannot be fully matched.,The 558 style is standard with a foam seat core and fiber loose pillow back. A feather down seat and,back option is available for an upcharge.,",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=558&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/558.pdf
558-40,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,558 Style,,,,,,,,,,,,,,,,,,,,,,,,,28,21,17,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/558-HD-fabric-ottoman.jpg,,,,,,,,,,,,,,,Ottoman (shown),,Width: 34; Depth: 39; Height: 36; Inside Width: 22; Seat Height: 20; Seat Depth: 21; Arm Height: 25,"BACK STYLE:,Loose pillow inside back,DESIGN NOTES:,Ottoman is standard with casters.,Due to the curved nature of the 558, stripes and plaids cannot be fully matched.,The 558 style is standard with a foam seat core and fiber loose pillow back. A feather down seat and,back option is available for an upcharge.,",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=558&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/558.pdf
559-56,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,559 Style,,,,,,,,,,,,,,,,,,,,,,,,,41,42,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swivel chair,,Width: 41; Depth: 42; Height: 37; Inside Width: 23; Seat Height: 19; Seat Depth: 22; Arm Height: 25,"BACK STYLE:,Loose pillow inside back,DESIGN NOTE:,Ottoman is standard with casters.,The 559 style is standard with a foam seat core and fiber loose pillow back.,A feather down seat and back option is available for an upcharge.,Due to its curved nature, stripes and plaids cannot be fully matched.,",,,,,Limited,https://smithbrothersfurniture.com/style-details/?sid=559&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/559.pdf
559-40,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,559 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,24,17,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/559-HD-fabric-ottoman.jpg,,,,,,,,,,,,,,,Ottoman,,Width: 41; Depth: 42; Height: 37; Inside Width: 23; Seat Height: 19; Seat Depth: 22; Arm Height: 25,"BACK STYLE:,Loose pillow inside back,DESIGN NOTE:,Ottoman is standard with casters.,The 559 style is standard with a foam seat core and fiber loose pillow back.,A feather down seat and back option is available for an upcharge.,Due to its curved nature, stripes and plaids cannot be fully matched.,",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=559&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/559.pdf
560-56,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,560 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-HD-leather-chair.jpg,,,,,,,,,,,,,,,Swivel Chair,,Width: 32; Depth: 38; Height: 38; Inside Width: 23; Seat Height: 20; Seat Depth: 19; Arm Height: 24,"BACK STYLE:,Loose pillow inside back,NAILHEAD:,Small size (size/configuration shown standard),Black Pearl shown (see samples for color selection),DESIGN NOTE:,Ottoman is standard with casters,Due to the curved back design, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=560&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/560.pdf
560-58,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,560 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-HD-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-HD-fabric-chair.jpg ,,,,,,,,,,,,,,Swivel Glider Chair (shown),,Width: 32; Depth: 38; Height: 38; Inside Width: 23; Seat Height: 20; Seat Depth: 19; Arm Height: 24,"BACK STYLE:,Loose pillow inside back,NAILHEAD:,Small size (size/configuration shown standard),Black Pearl shown (see samples for color selection),DESIGN NOTE:,Ottoman is standard with casters,Due to the curved back design, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=560&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/560.pdf
560-40,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,560 Style,,,,,,,,,,,,,,,,,,,,,,,,,27,22,17,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-HD-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-HD-leather-ottoman.jpg,,,,,,,,,,,,,,Ottoman (shown),,Width: 32; Depth: 38; Height: 38; Inside Width: 23; Seat Height: 20; Seat Depth: 19; Arm Height: 24,"BACK STYLE:,Loose pillow inside back,NAILHEAD:,Small size (size/configuration shown standard),Black Pearl shown (see samples for color selection),DESIGN NOTE:,Ottoman is standard with casters,Due to the curved back design, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=560&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/560.pdf
560-56,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,560 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-HD-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-HD-fabric-chair.jpg ,,,,,,,,,,,,,,Swivel Chair (shown),,Width: 32; Depth: 38; Height: 38; Inside Width: 23; Seat Height: 20; Seat Depth: 19; Arm Height: 24,"BACK STYLE:,Loose pillow inside back,NAILHEAD:,Small size (size/configuration shown standard),Black Pearl shown (see samples for color selection),DESIGN NOTE:,Ottoman is standard with casters,Due to the curved back design, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=560&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/560.pdf
560-58,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,560 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/560-HD-leather-chair.jpg,,,,,,,,,,,,,,,Swivel Glider Chair,,Width: 32; Depth: 38; Height: 38; Inside Width: 23; Seat Height: 20; Seat Depth: 19; Arm Height: 24,"BACK STYLE:,Loose pillow inside back,NAILHEAD:,Small size (size/configuration shown standard),Black Pearl shown (see samples for color selection),DESIGN NOTE:,Ottoman is standard with casters,Due to the curved back design, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=560&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/560.pdf
562-56,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,562 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-HD-leather-chair.jpg,,,,,,,,,,,,,,,Swivel Chair,,Width: 34; Depth: 38; Height: 38; Inside Width: 22; Seat Height: 20; Seat Depth: 19; Arm Height: 25,"BACK STYLE:,Loose pillow inside back,NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection),DESIGN NOTE:,Ottoman is standard with casters,Due to the curved back design, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=562&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/562.pdf
562-58,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,562 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-HD-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-HD-fabric-chair.jpg ,,,,,,,,,,,,,,Swivel Glider Chair (shown),,Width: 34; Depth: 38; Height: 38; Inside Width: 22; Seat Height: 20; Seat Depth: 19; Arm Height: 25,"BACK STYLE:,Loose pillow inside back,NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection),DESIGN NOTE:,Ottoman is standard with casters,Due to the curved back design, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=562&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/562.pdf
562-40,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,562 Style,,,,,,,,,,,,,,,,,,,,,,,,,27,22,17,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-HD-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-HD-leather-ottoman.jpg,,,,,,,,,,,,,,Ottoman,,Width: 34; Depth: 38; Height: 38; Inside Width: 22; Seat Height: 20; Seat Depth: 19; Arm Height: 25,"BACK STYLE:,Loose pillow inside back,NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection),DESIGN NOTE:,Ottoman is standard with casters,Due to the curved back design, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=562&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/562.pdf
562-56,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,562 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-HD-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-HD-fabric-chair.jpg ,,,,,,,,,,,,,,Swivel Chair (shown),,Width: 34; Depth: 38; Height: 38; Inside Width: 22; Seat Height: 20; Seat Depth: 19; Arm Height: 25,"BACK STYLE:,Loose pillow inside back,NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection),DESIGN NOTE:,Ottoman is standard with casters,Due to the curved back design, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=562&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/562.pdf
562-58,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,562 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,38,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/562-HD-leather-chair.jpg,,,,,,,,,,,,,,,Swivel Glider Chair,,Width: 34; Depth: 38; Height: 38; Inside Width: 22; Seat Height: 20; Seat Depth: 19; Arm Height: 25,"BACK STYLE:,Loose pillow inside back,NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection),DESIGN NOTE:,Ottoman is standard with casters,Due to the curved back design, stripes and plaids cannot be fully matched",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=562&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/562.pdf
568-30,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,568 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,38,37,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/568-HD-leather-chair.jpg,,,,,,,,,,,,,,,Chair,,Width: 34; Depth: 38; Height: 37; Inside Width: 20; Seat Height: 20; Seat Depth: 22; Arm Height: 25,"BACK STYLE:,Pullover inside back,LEGS :,Turned front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=568&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/568.pdf
568-40,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,568 Style,,,,,,,,,,,,,,,,,,,,,,,,,26,20,17,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/568-HD-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/568-HD-leather-ottoman.jpg,,,,,,,,,,,,,,Ottoman,,Width: 34; Depth: 38; Height: 37; Inside Width: 20; Seat Height: 20; Seat Depth: 22; Arm Height: 25,"BACK STYLE:,Pullover inside back,LEGS :,Turned front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=568&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/568.pdf
825-30,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,825 Style,,,,,,,,,,,,,,,,,,,,,,,,,36,39,40,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/825-HD-fabric-otc.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/825-HD-leather-chair.jpg,,,,,,,,,,,,,,Chair,,Width: 36; Depth: 39; Height: 40; Inside Width: 22; Seat Height: 20; Seat Depth: 20; Arm Height: 23,"BACK STYLE:,Pullover back with inset pillow (standard with feather down fill),LEGS:,Chair (-30) and ottoman (-40) have built-in tapered legs (non-removable),WOOD FINISH:,None shown (see samples for color selection on applicable pieces),NAILHEAD:,Small size (size/configuration shown standard),Brushed Nickel shown (see samples for color selection),DESIGN NOTE:,Ottoman -40C is standard with casters,Due to the curved design of the outside back, stripes and plaids cannot be fully matched.,",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=825&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/825.pdf
